"","letter","synapses","sex","treatment","time","ID","P1","P2","X","Y","age","animal","category","cell","notes","days_alone","animal_or_slicing_problems","R_a"
"2125","GI","Glutamate","Female","PPP",17,"24226005.abf",-9.03,-34.06,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2126","GI","Glutamate","Female","PPP",17.08,"24226005.abf",-34.01,-18.75,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2127","GI","Glutamate","Female","PPP",17.17,"24226005.abf",-8.02,-39.76,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2128","GI","Glutamate","Female","PPP",17.25,"24226005.abf",-12.13,-18.23,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2129","GI","Glutamate","Female","PPP",17.33,"24226005.abf",-28.82,-28.2,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2130","GI","Glutamate","Female","PPP",17.42,"24226005.abf",-9.02,-18.78,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2131","GI","Glutamate","Female","PPP",17.5,"24226005.abf",-9.85,-20.84,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2132","GI","Glutamate","Female","PPP",17.58,"24226005.abf",-29.35,-16.54,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2133","GI","Glutamate","Female","PPP",17.67,"24226005.abf",-27.6,-17.23,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2134","GI","Glutamate","Female","PPP",17.75,"24226005.abf",-18.76,-32.8,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2135","GI","Glutamate","Female","PPP",17.83,"24226005.abf",-12.22,-16.5,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2136","GI","Glutamate","Female","PPP",17.92,"24226005.abf",-23.53,-17.43,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2137","GI","Glutamate","Female","PPP",18,"24226005.abf",-17.25,-14.81,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2138","GI","Glutamate","Female","PPP",18.08,"24226005.abf",-10.14,-18.08,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2139","GI","Glutamate","Female","PPP",18.17,"24226005.abf",-6.77,-19.59,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2140","GI","Glutamate","Female","PPP",18.25,"24226005.abf",-15.46,-13.02,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2141","GI","Glutamate","Female","PPP",18.33,"24226005.abf",-18.99,-14.11,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2142","GI","Glutamate","Female","PPP",18.42,"24226005.abf",-18.17,-12.07,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2143","GI","Glutamate","Female","PPP",18.5,"24226005.abf",-17.88,-12.99,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2144","GI","Glutamate","Female","PPP",18.58,"24226005.abf",-16.55,-11.67,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2145","GI","Glutamate","Female","PPP",18.67,"24226005.abf",-21.11,-32.71,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2146","GI","Glutamate","Female","PPP",18.75,"24226005.abf",-18.97,-23.85,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2147","GI","Glutamate","Female","PPP",18.83,"24226005.abf",-30,-13.52,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2148","GI","Glutamate","Female","PPP",18.92,"24226005.abf",-6.56,-16.94,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2149","GI","Glutamate","Female","PPP",19,"24226005.abf",-24.9,-21.23,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2150","GI","Glutamate","Female","PPP",19.08,"24226005.abf",-12.59,-18.09,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2151","GI","Glutamate","Female","PPP",19.17,"24226005.abf",-28.53,-21.81,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2152","GI","Glutamate","Female","PPP",19.25,"24226005.abf",-24.86,-22.42,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2153","GI","Glutamate","Female","PPP",19.33,"24226005.abf",-1.42,-4.47,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2154","GI","Glutamate","Female","PPP",19.42,"24226005.abf",-7.07,-16.83,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2155","GI","Glutamate","Female","PPP",19.5,"24226005.abf",-28.03,-12.77,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2156","GI","Glutamate","Female","PPP",19.58,"24226005.abf",-12.92,-15.97,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2157","GI","Glutamate","Female","PPP",19.67,"24226005.abf",-28,-34.72,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2158","GI","Glutamate","Female","PPP",19.75,"24226005.abf",-7.7,-13.19,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2159","GI","Glutamate","Female","PPP",19.83,"24226005.abf",-13.31,-12.7,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2160","GI","Glutamate","Female","PPP",19.92,"24226005.abf",-10.2,-13.25,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2161","GI","Glutamate","Female","PPP",20,"24226006.abf",-30.13,-12.43,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2162","GI","Glutamate","Female","PPP",20.08,"24226006.abf",-8.78,-19.76,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2163","GI","Glutamate","Female","PPP",20.17,"24226006.abf",-15.42,-12.98,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2164","GI","Glutamate","Female","PPP",20.25,"24226006.abf",-8.68,-30.65,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2165","GI","Glutamate","Female","PPP",20.33,"24226006.abf",-18.15,-11.44,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2166","GI","Glutamate","Female","PPP",20.42,"24226006.abf",-9.79,-12.23,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2167","GI","Glutamate","Female","PPP",20.5,"24226006.abf",-23.33,-12.95,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2168","GI","Glutamate","Female","PPP",20.58,"24226006.abf",-11.85,-14.91,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2169","GI","Glutamate","Female","PPP",20.67,"24226006.abf",-28.14,-17.76,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2170","GI","Glutamate","Female","PPP",20.75,"24226006.abf",-23.81,-13.44,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2171","GI","Glutamate","Female","PPP",20.83,"24226006.abf",-11.37,-12.59,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2172","GI","Glutamate","Female","PPP",20.92,"24226006.abf",-17.84,-14.79,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2173","GI","Glutamate","Female","PPP",21,"24226006.abf",-18.78,-15.12,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2174","GI","Glutamate","Female","PPP",21.08,"24226006.abf",-13.72,-15.55,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2175","GI","Glutamate","Female","PPP",21.17,"24226006.abf",-12.57,-13.79,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2176","GI","Glutamate","Female","PPP",21.25,"24226006.abf",-13.25,-15.69,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2177","GI","Glutamate","Female","PPP",21.33,"24226006.abf",-13.03,-22.19,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2178","GI","Glutamate","Female","PPP",21.42,"24226006.abf",-27.36,-13.32,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2179","GI","Glutamate","Female","PPP",21.5,"24226006.abf",-14.48,-19.97,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2180","GI","Glutamate","Female","PPP",21.58,"24226006.abf",-24.41,-13.42,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2181","GI","Glutamate","Female","PPP",21.67,"24226006.abf",-16.75,-15.53,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2182","GI","Glutamate","Female","PPP",21.75,"24226006.abf",-17.92,-14.87,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2183","GI","Glutamate","Female","PPP",21.83,"24226006.abf",-14.05,-16.5,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2184","GI","Glutamate","Female","PPP",21.92,"24226006.abf",-13.55,-15.38,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2185","GI","Glutamate","Female","PPP",22,"24226006.abf",-16.81,-20.47,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2186","GI","Glutamate","Female","PPP",22.08,"24226006.abf",-30.36,-15.71,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2187","GI","Glutamate","Female","PPP",22.17,"24226006.abf",-14.14,-15.36,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2188","GI","Glutamate","Female","PPP",22.25,"24226006.abf",-12.62,-14.46,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2189","GI","Glutamate","Female","PPP",22.33,"24226006.abf",-20.03,-21.86,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2190","GI","Glutamate","Female","PPP",22.42,"24226006.abf",-23.07,-13.92,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2191","GI","Glutamate","Female","PPP",22.5,"24226006.abf",-12.35,-14.79,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2192","GI","Glutamate","Female","PPP",22.58,"24226006.abf",-11.28,-15.55,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2193","GI","Glutamate","Female","PPP",22.67,"24226006.abf",-9.94,-12.99,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2194","GI","Glutamate","Female","PPP",22.75,"24226006.abf",-14.98,-14.98,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2195","GI","Glutamate","Female","PPP",22.83,"24226006.abf",-20.4,-16.74,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2196","GI","Glutamate","Female","PPP",22.92,"24226006.abf",-20.05,-21.27,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2197","GI","Glutamate","Female","PPP",23,"24226006.abf",-17.64,-16.42,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2198","GI","Glutamate","Female","PPP",23.08,"24226006.abf",-26.95,-14.13,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2199","GI","Glutamate","Female","PPP",23.17,"24226006.abf",-18.46,-16.02,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2200","GI","Glutamate","Female","PPP",23.25,"24226006.abf",-20.09,-15.81,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2201","GI","Glutamate","Female","PPP",23.33,"24226006.abf",-13.63,-16.68,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2202","GI","Glutamate","Female","PPP",23.42,"24226006.abf",-17.36,-19.8,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2203","GI","Glutamate","Female","PPP",23.5,"24226006.abf",-17.77,-15.94,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2204","GI","Glutamate","Female","PPP",23.58,"24226006.abf",-26.29,-23.85,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2205","GI","Glutamate","Female","PPP",23.67,"24226006.abf",-20.57,-20.57,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2206","GI","Glutamate","Female","PPP",23.75,"24226006.abf",-25.89,-22.23,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2207","GI","Glutamate","Female","PPP",23.83,"24226006.abf",-22.24,-15.52,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2208","GI","Glutamate","Female","PPP",23.92,"24226006.abf",-11.74,-16.01,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2209","GI","Glutamate","Female","PPP",24,"24226006.abf",-23.5,-18.01,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2210","GI","Glutamate","Female","PPP",24.08,"24226006.abf",-25.32,-13.72,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2211","GI","Glutamate","Female","PPP",24.17,"24226006.abf",-14.88,-16.1,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2212","GI","Glutamate","Female","PPP",24.25,"24226006.abf",-22.86,-15.53,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2213","GI","Glutamate","Female","PPP",24.33,"24226006.abf",-21.6,-15.5,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2214","GI","Glutamate","Female","PPP",24.42,"24226006.abf",-15.17,-20.05,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2215","GI","Glutamate","Female","PPP",24.5,"24226006.abf",-23.81,-11.6,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2216","GI","Glutamate","Female","PPP",24.58,"24226006.abf",-19.27,-10.72,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2217","GI","Glutamate","Female","PPP",24.67,"24226006.abf",-19.98,-13.88,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2218","GI","Glutamate","Female","PPP",24.75,"24226006.abf",-19.63,-12.91,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2219","GI","Glutamate","Female","PPP",24.83,"24226006.abf",-16.74,-13.69,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2220","GI","Glutamate","Female","PPP",24.92,"24226006.abf",-20.25,-14.14,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2221","GI","Glutamate","Female","PPP",25,"24226007.abf",-19.43,-15.76,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2222","GI","Glutamate","Female","PPP",25.08,"24226007.abf",-14.51,-12.07,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2223","GI","Glutamate","Female","PPP",25.17,"24226007.abf",-17.65,-11.55,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2224","GI","Glutamate","Female","PPP",25.25,"24226007.abf",-21.54,-28.86,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2225","GI","Glutamate","Female","PPP",25.33,"24226007.abf",-14.28,-13.06,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2226","GI","Glutamate","Female","PPP",25.42,"24226007.abf",-24.61,-16.67,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2227","GI","Glutamate","Female","PPP",25.5,"24226007.abf",-12.81,-24.41,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2228","GI","Glutamate","Female","PPP",25.58,"24226007.abf",-28.48,-17.49,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2229","GI","Glutamate","Female","PPP",25.67,"24226007.abf",-16.66,-16.05,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2230","GI","Glutamate","Female","PPP",25.75,"24226007.abf",-13.98,-13.37,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2231","GI","Glutamate","Female","PPP",25.83,"24226007.abf",-10.78,-15.05,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2232","GI","Glutamate","Female","PPP",25.92,"24226007.abf",-11.1,-14.76,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2233","GI","Glutamate","Female","PPP",26,"24226007.abf",-31.38,-10.62,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2234","GI","Glutamate","Female","PPP",26.08,"24226007.abf",-23.72,-18.83,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2235","GI","Glutamate","Female","PPP",26.17,"24226007.abf",-14.52,-11.47,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2236","GI","Glutamate","Female","PPP",26.25,"24226007.abf",-15.65,-14.43,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2237","GI","Glutamate","Female","PPP",26.33,"24226007.abf",-19.61,-14.73,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2238","GI","Glutamate","Female","PPP",26.42,"24226007.abf",-10.75,-15.63,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2239","GI","Glutamate","Female","PPP",26.5,"24226007.abf",-20.16,-12.83,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2240","GI","Glutamate","Female","PPP",26.58,"24226007.abf",-12.24,-14.07,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2241","GI","Glutamate","Female","PPP",26.67,"24226007.abf",-14.38,-11.33,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2242","GI","Glutamate","Female","PPP",26.75,"24226007.abf",-9.36,-26.45,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2243","GI","Glutamate","Female","PPP",26.83,"24226007.abf",-14.56,-12.73,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2244","GI","Glutamate","Female","PPP",26.92,"24226007.abf",-10.26,-24.3,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2245","GI","Glutamate","Female","PPP",27,"24226007.abf",-14.47,-13.25,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2246","GI","Glutamate","Female","PPP",27.08,"24226007.abf",-11.31,-14.97,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2247","GI","Glutamate","Female","PPP",27.17,"24226007.abf",-9.64,-12.69,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2248","GI","Glutamate","Female","PPP",27.25,"24226007.abf",-24.82,-10.17,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2249","GI","Glutamate","Female","PPP",27.33,"24226007.abf",-8.48,-11.53,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2250","GI","Glutamate","Female","PPP",27.42,"24226007.abf",-27.66,-12.4,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2251","GI","Glutamate","Female","PPP",27.5,"24226007.abf",-19.72,-14.22,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2252","GI","Glutamate","Female","PPP",27.58,"24226007.abf",-14.77,-11.72,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2253","GI","Glutamate","Female","PPP",27.67,"24226007.abf",-23.85,-14.7,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2254","GI","Glutamate","Female","PPP",27.75,"24226007.abf",-22.24,-21.63,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2255","GI","Glutamate","Female","PPP",27.83,"24226007.abf",-16.42,-20.08,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2256","GI","Glutamate","Female","PPP",27.92,"24226007.abf",-29.31,-16.5,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2257","GI","Glutamate","Female","PPP",28,"24226007.abf",-25.96,-12.54,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2258","GI","Glutamate","Female","PPP",28.08,"24226007.abf",-21.37,-14.05,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2259","GI","Glutamate","Female","PPP",28.17,"24226007.abf",-9.81,-19.57,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2260","GI","Glutamate","Female","PPP",28.25,"24226007.abf",-18.5,-19.72,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2261","GI","Glutamate","Female","PPP",28.33,"24226007.abf",-10.59,-24.63,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
"2262","GI","Glutamate","Female","PPP",28.42,"24226007.abf",-13.99,-21.92,235.96,284.23,28,81,2,"81.1.1",NA,0,"no","1.3, 1.3, 1.3, 1.3, 1.4, 1.4"
